request_number,date_unloading,volume_unloaded
154922,2023-12-02,30.0
58277,2024-02-02,30.0
181197,2023-12-20,30.0
252143,2023-10-02,29.799300000000002
294851,2023-10-25,29.9067
174076,2023-12-13,30.0
57296,2024-02-02,29.8902
95147,2024-02-28,30.0
50512,2024-03-29,30.0
167912,2023-12-10,30.0
105000,2024-01-12,30.0
165067,2023-12-08,30.0
173601,2023-12-13,30.0
150603,2024-01-31,30.0
141437,2024-01-27,30.0
237922,2023-11-22,29.8143
20553,2024-03-14,30.0
230212,2023-11-17,30.0
206529,2024-01-01,30.0
95434,2024-02-29,30.0
113408,2024-01-16,30.0
16115,2024-03-08,30.0
27147,2024-03-15,30.0
25187,2024-03-14,30.0
61455,2024-02-04,30.0
81840,2024-02-19,30.0
95413,2024-02-29,30.0
220167,2023-11-11,30.0
300344,2023-10-28,30.0
113045,2024-01-16,30.0
9133,2024-03-04,30.0
211558,2023-11-05,30.0
305404,2023-10-30,30.0
124570,2024-01-20,29.8761
39522,2024-03-22,30.0
270895,2023-10-12,30.0
270055,2023-10-11,30.0
179000,2023-12-17,29.8851
5934,2024-03-03,29.8278
255997,2023-10-04,30.0
62429,2024-02-06,30.0
181585,2023-12-18,29.8659
273857,2023-10-13,30.0
194397,2023-12-25,30.0
114038,2024-01-16,30.0
184644,2023-12-20,30.0
16243,2024-03-09,30.0
76136,2024-02-15,30.0
88137,2024-02-23,30.0
94011,2024-02-28,30.0
129516,2024-01-22,30.0
169649,2023-12-11,30.0
146631,2024-01-29,30.0
58261,2024-02-02,30.0
66009,2024-02-08,30.0
9361,2024-03-06,30.0
97562,2024-03-02,30.0
157867,2023-12-06,30.0
6038,2024-03-03,30.0
296292,2023-10-25,30.0
288807,2023-10-21,29.8428
26749,2024-03-15,30.0
148033,2024-01-30,30.0
215312,2023-11-07,30.0
20334,2024-03-11,30.0
232553,2023-11-22,30.0
29027,2024-03-16,30.0
227624,2023-11-15,30.0
134453,2024-01-24,30.0
251392,2023-12-01,29.7708
164770,2023-12-08,30.0
259537,2023-10-06,30.0
72442,2024-02-12,30.0
79958,2024-02-18,30.0
239024,2023-11-23,30.0
114425,2024-01-17,29.8119
283721,2023-10-18,30.0
175258,2023-12-16,30.0
8782,2024-03-04,30.0
141837,2024-01-27,30.0
231301,2023-11-20,29.7951
287291,2023-10-20,30.0
217072,2023-11-08,30.0
268515,2023-10-11,30.0
136325,2024-01-25,30.0
160096,2023-12-08,30.0
67888,2024-02-09,30.0
132186,2024-01-23,30.0
71148,2024-02-11,30.0
129239,2024-01-24,30.0
180838,2023-12-20,29.835
173849,2023-12-13,30.0
201649,2023-12-30,30.0
206542,2024-01-01,30.0
258267,2023-10-05,30.0
287633,2023-10-21,30.0
52669,2024-03-30,30.0
108389,2024-01-14,30.0
244650,2023-11-27,30.0
152524,2024-02-01,29.8416
17321,2024-03-09,29.7924
104593,2024-01-12,30.0
308566,2023-11-01,30.0
25354,2024-03-15,30.0
41500,2024-03-23,30.0
264985,2023-10-09,29.8791
253310,2023-10-02,30.0
210269,2023-11-04,30.0
91684,2024-02-26,30.0
306198,2023-10-31,30.0
157485,2023-12-04,30.0
9309,2024-03-05,30.0
80600,2024-02-18,30.0
58675,2024-02-03,30.0
103535,2024-01-12,30.0
155994,2023-12-03,29.8083
139402,2024-01-26,30.0
15526,2024-03-08,30.0
224239,2023-11-13,30.0
254671,2023-10-03,30.0
9929,2024-03-05,29.8059
178758,2023-12-16,30.0
71338,2024-02-12,30.0
103835,2024-01-12,30.0
214635,2023-11-07,30.0
304076,2023-10-30,30.0
114392,2024-01-18,30.0
25941,2024-03-14,30.0
247296,2023-11-28,30.0
88384,2024-02-26,29.8704
169005,2023-12-11,30.0
288564,2023-10-21,30.0
30818,2024-03-17,30.0
129872,2024-01-22,30.0
293802,2023-10-24,29.8998
277948,2023-10-16,30.0
228138,2023-11-16,30.0
259089,2023-10-05,30.0
177744,2023-12-16,30.0
37395,2024-03-21,30.0
33534,2024-03-19,30.0
148772,2024-01-30,30.0
114396,2024-01-17,29.8356
222857,2023-11-12,30.0
145571,2024-01-29,30.0
195115,2023-12-26,30.0
119897,2024-01-18,30.0
31330,2024-03-18,30.0
98523,2024-01-10,30.0
111272,2024-01-15,30.0
186602,2023-12-24,30.0
300200,2023-10-28,30.0
51633,2024-03-29,30.0
18489,2024-03-10,30.0
72877,2024-02-13,30.0
58073,2024-02-02,30.0
193580,2023-12-25,30.0
19244,2024-03-10,30.0
105760,2024-01-13,30.0
177116,2023-12-15,30.0
49280,2024-03-28,30.0
290055,2023-10-23,30.0
293156,2023-10-24,30.0
105343,2024-01-12,30.0
108002,2024-01-13,29.7942
307275,2023-10-31,29.8716
48061,2024-03-27,29.7915
154131,2023-12-02,30.0
83339,2024-02-20,30.0
295321,2023-10-25,30.0
42097,2024-03-24,30.0
296186,2023-10-25,30.0
138044,2024-01-29,30.0
169465,2023-12-11,29.8707
277105,2023-10-15,30.0
98166,2024-03-01,30.0
91219,2024-02-28,30.0
121470,2024-01-19,30.0
212015,2023-11-06,30.0
91855,2024-02-26,29.9097
159367,2023-12-05,30.0
99195,2024-01-10,29.852700000000002
134804,2024-01-24,30.0
222314,2023-11-14,30.0
155239,2023-12-02,30.0
75284,2024-02-14,30.0
273006,2023-10-13,30.0
288841,2023-10-23,30.0
137714,2024-01-27,30.0
102492,2024-01-11,29.903100000000002
43218,2024-03-24,30.0
291102,2023-10-23,30.0
85684,2024-02-22,29.895000000000003
156107,2023-12-03,30.0
112432,2024-01-15,30.0
256095,2023-10-04,30.0
175196,2023-12-14,29.778599999999997
188152,2023-12-22,30.0
294802,2023-10-25,30.0
60988,2024-02-04,30.0
302641,2023-10-29,30.0
194805,2023-12-26,30.0
267938,2023-10-10,30.0
130151,2024-01-23,30.0
76615,2024-02-15,30.0
37721,2024-03-21,30.0
38023,2024-03-21,30.0
283677,2023-10-18,30.0
276901,2023-10-15,29.8155
42771,2024-03-24,30.0
93333,2024-02-27,29.8986
306994,2023-10-31,30.0
130350,2024-01-23,29.8707
276427,2023-10-15,29.8596
181194,2023-12-18,30.0
110330,2024-01-14,30.0
119320,2024-01-18,30.0
221421,2023-11-11,30.0
133100,2024-01-24,30.0
275224,2023-10-14,30.0
289250,2023-10-22,30.0
302827,2023-10-29,30.0
34110,2024-03-19,30.0
135408,2024-01-28,30.0
75752,2024-02-16,30.0
164017,2023-12-08,30.0
215056,2023-11-07,29.848200000000002
26161,2024-03-14,30.0
281328,2023-10-17,29.826
77008,2024-02-16,30.0
9494,2024-03-05,29.8191
302873,2023-10-29,30.0
51265,2024-03-30,30.0
48536,2024-03-27,30.0
254859,2023-10-03,30.0
259131,2023-10-05,30.0
270998,2023-10-12,30.0
281926,2023-10-18,30.0
104851,2024-01-12,30.0
165580,2023-12-08,30.0
300874,2023-10-28,30.0
298854,2023-10-27,29.885399999999997
237909,2023-11-22,30.0
174231,2023-12-13,29.8515
57403,2024-02-02,30.0
76758,2024-02-15,30.0
15776,2024-03-10,30.0
198390,2023-12-28,29.815199999999997
256149,2023-10-04,30.0
19616,2024-03-10,30.0
149529,2024-01-31,30.0
285775,2023-10-20,30.0
18184,2024-03-10,29.838
266841,2023-10-10,30.0
180305,2023-12-17,30.0
274971,2023-10-14,30.0
241154,2023-11-27,30.0
240948,2023-11-24,29.7957
277500,2023-10-15,30.0
276470,2023-10-15,30.0
131129,2024-01-23,30.0
154251,2023-12-03,30.0
35000,2024-03-20,30.0
288260,2023-10-21,30.0
302459,2023-10-29,30.0
28276,2024-03-15,30.0
168470,2023-12-10,30.0
144002,2024-01-28,30.0
139490,2024-01-26,30.0
180133,2023-12-17,30.0
95323,2024-02-28,30.0
71783,2024-02-12,30.0
172739,2023-12-13,30.0
224060,2023-11-13,30.0
181302,2023-12-18,30.0
281680,2023-10-17,30.0
201918,2023-12-30,30.0
50429,2024-03-28,30.0
202103,2023-12-30,30.0
178321,2023-12-16,30.0
159795,2023-12-05,29.8167
155297,2023-12-02,30.0
57425,2024-02-02,29.7759
267502,2023-10-10,30.0
232455,2023-11-19,30.0
96468,2024-02-29,29.8002
161411,2023-12-06,29.7639
32934,2024-03-18,30.0
18064,2024-03-10,30.0
44996,2024-03-25,29.7894
143631,2024-01-29,30.0
178505,2023-12-16,30.0
270065,2023-10-11,30.0
141302,2024-01-28,29.904
262744,2023-10-09,30.0
98608,2024-01-10,30.0
122671,2024-01-19,30.0
269741,2023-10-11,30.0
106743,2024-01-13,30.0
103333,2024-01-12,30.0
37342,2024-03-21,30.0
237114,2023-11-22,29.8596
266409,2023-10-09,30.0
60058,2024-02-03,30.0
236149,2023-11-21,30.0
271086,2023-10-12,30.0
161641,2023-12-06,29.779799999999998
10686,2024-03-05,30.0
262345,2023-10-07,30.0
223358,2023-11-13,30.0
181247,2023-12-18,30.0
239373,2023-11-23,30.0
31658,2024-03-17,30.0
248508,2023-11-29,30.0
293986,2023-10-24,30.0
81581,2024-02-19,30.0
10649,2024-03-05,30.0
171664,2023-12-12,30.0
299037,2023-10-27,30.0
204069,2024-01-01,29.769
110327,2024-01-14,30.0
129614,2024-01-22,30.0
272446,2023-10-13,30.0
22505,2024-03-12,29.8023
168548,2023-12-10,30.0
168305,2023-12-10,30.0
52147,2024-03-30,29.8836
201850,2023-12-30,29.8275
124731,2024-01-21,30.0
164362,2023-12-08,30.0
42902,2024-03-24,30.0
171005,2023-12-12,30.0
109974,2024-01-14,30.0
115102,2024-01-16,30.0
147852,2024-01-30,29.877299999999998
180163,2023-12-20,29.786700000000003
144659,2024-01-29,30.0
141727,2024-01-27,30.0
166063,2023-12-10,30.0
10188,2024-03-05,30.0
68675,2024-02-12,29.8737
101995,2024-01-11,29.8569
260832,2023-10-06,30.0
167278,2023-12-09,30.0
178622,2023-12-16,30.0
221884,2023-11-12,30.0
106537,2024-01-13,29.871299999999998
291992,2023-10-23,30.0
47883,2024-03-27,30.0
297254,2023-10-26,29.8404
246518,2023-11-28,30.0
241179,2023-11-24,30.0
15199,2024-03-08,30.0
137243,2024-01-26,30.0
96086,2024-02-29,30.0
277312,2023-10-17,30.0
59377,2024-02-03,30.0
78621,2024-02-17,30.0
286543,2023-10-20,30.0
88548,2024-02-24,30.0
88191,2024-02-23,30.0
179607,2023-12-17,30.0
32759,2024-03-21,29.786700000000003
18717,2024-03-13,30.0
19582,2024-03-10,30.0
225429,2023-11-14,30.0
82942,2024-02-20,30.0
305672,2023-11-01,30.0
122504,2024-01-21,30.0
131449,2024-01-23,30.0
281455,2023-10-17,30.0
223307,2023-11-13,30.0
248793,2023-11-29,30.0
134529,2024-01-24,30.0
84051,2024-02-22,29.8074
160443,2023-12-05,30.0
184508,2023-12-20,30.0
99580,2024-01-10,30.0
83120,2024-02-20,30.0
117626,2024-01-17,30.0
227763,2023-11-16,29.837400000000002
228225,2023-11-16,30.0
225802,2023-11-14,30.0
224320,2023-11-13,30.0
213160,2023-11-06,30.0
175608,2023-12-14,30.0
71212,2024-02-11,30.0
235572,2023-11-21,29.832900000000002
293231,2023-10-24,29.8818
284864,2023-10-19,30.0
270531,2023-10-12,30.0
168890,2023-12-10,30.0
160061,2023-12-05,30.0
28140,2024-03-18,29.8881
300280,2023-10-28,30.0
263702,2023-10-08,30.0
119670,2024-01-18,30.0
72501,2024-02-12,30.0
128545,2024-01-22,30.0
252048,2023-10-02,30.0
242859,2023-11-26,30.0
117366,2024-01-17,30.0
281896,2023-10-18,30.0
189174,2023-12-22,30.0
64138,2024-02-08,30.0
264740,2023-10-08,30.0
125013,2024-01-22,30.0
173500,2023-12-13,29.7666
50723,2024-03-31,30.0
39364,2024-03-22,29.874299999999998
169746,2023-12-13,30.0
67963,2024-02-09,30.0
61192,2024-02-04,30.0
99652,2024-01-10,30.0
93997,2024-02-28,30.0
138163,2024-01-27,30.0
216673,2023-11-08,30.0
23902,2024-03-13,30.0
304626,2023-10-30,30.0
62041,2024-02-05,30.0
171333,2023-12-12,29.896500000000003
157304,2023-12-04,29.844
271520,2023-10-12,30.0
22429,2024-03-12,30.0
218197,2023-11-09,30.0
291996,2023-10-23,30.0
307283,2023-10-31,30.0
58250,2024-02-02,30.0
67759,2024-02-09,30.0
149189,2024-01-31,29.8659
198183,2023-12-28,30.0
183886,2023-12-19,30.0
159518,2023-12-05,30.0
269831,2023-10-11,30.0
127738,2024-01-22,30.0
175664,2023-12-14,30.0
294066,2023-10-26,30.0
71677,2024-02-12,29.834400000000002
12979,2024-03-07,30.0
161482,2023-12-06,30.0
171862,2023-12-12,29.819399999999998
256284,2023-10-04,30.0
109604,2024-01-14,30.0
225262,2023-11-14,29.8215
94048,2024-02-28,30.0
292491,2023-10-23,29.8104
155524,2023-12-02,30.0
256206,2023-10-04,30.0
241260,2023-11-24,29.7705
280880,2023-10-17,30.0
271127,2023-10-12,30.0
231537,2023-11-18,29.813100000000002
258331,2023-10-05,30.0
200217,2023-12-30,30.0
14418,2024-03-07,30.0
299901,2023-10-30,30.0
123196,2024-01-23,30.0
15389,2024-03-09,30.0
111974,2024-01-15,30.0
288853,2023-10-21,29.7975
307639,2023-11-01,29.854499999999998
201882,2023-12-30,30.0
290852,2023-10-23,29.8845
8442,2024-03-04,30.0
267321,2023-10-10,30.0
190443,2023-12-23,30.0
134467,2024-01-24,30.0
91592,2024-02-26,30.0
122918,2024-01-20,30.0
230163,2023-11-18,30.0
40288,2024-03-23,30.0
137503,2024-01-26,29.802599999999998
153423,2024-02-01,30.0
253501,2023-10-02,30.0
6894,2024-03-03,29.8857
176104,2023-12-15,30.0
29863,2024-03-19,29.762700000000002
216975,2023-11-08,29.869799999999998
45218,2024-03-25,30.0
36685,2024-03-20,30.0
184470,2023-12-20,30.0
225900,2023-11-14,30.0
279546,2023-10-16,30.0
45707,2024-03-26,30.0
102243,2024-01-11,30.0
183781,2023-12-19,30.0
98108,2024-03-01,30.0
186959,2023-12-21,30.0
239627,2023-11-23,29.819399999999998
170081,2023-12-11,29.850299999999997
182950,2023-12-19,30.0
156299,2023-12-03,30.0
40986,2024-03-23,30.0
187169,2023-12-21,30.0
171342,2023-12-12,30.0
37420,2024-03-21,30.0
12059,2024-03-06,30.0
70097,2024-02-12,30.0
92358,2024-02-27,30.0
33304,2024-03-19,30.0
41085,2024-03-23,30.0
106330,2024-01-13,29.858999999999998
144123,2024-01-29,30.0
145700,2024-01-29,30.0
13131,2024-03-07,30.0
77583,2024-02-17,30.0
146198,2024-01-29,30.0
14344,2024-03-07,30.0
53708,2024-04-02,30.0
120302,2024-01-18,30.0
39756,2024-03-22,29.8353
26490,2024-03-14,30.0
28106,2024-03-15,30.0
307605,2023-11-03,29.8557
5808,2024-03-03,30.0
291561,2023-10-23,30.0
269565,2023-10-11,30.0
16151,2024-03-08,30.0
121784,2024-01-19,30.0
230456,2023-11-19,29.8167
82025,2024-02-19,30.0
159220,2023-12-05,30.0
174551,2023-12-14,30.0
106267,2024-01-13,30.0
147329,2024-01-30,29.7606
228151,2023-11-16,30.0
138580,2024-01-26,30.0
216537,2023-11-08,30.0
295477,2023-10-25,30.0
141403,2024-01-27,30.0
12982,2024-03-07,30.0
163747,2023-12-07,30.0
159314,2023-12-05,29.7999
220278,2023-11-11,30.0
112799,2024-01-15,30.0
172941,2023-12-13,30.0
114228,2024-01-16,29.8296
258710,2023-10-05,30.0
158567,2023-12-04,30.0
304920,2023-11-01,30.0
142285,2024-01-28,30.0
10718,2024-03-05,30.0
39258,2024-03-22,30.0
298478,2023-10-27,29.8029
247423,2023-11-28,30.0
178381,2023-12-16,30.0
75380,2024-02-14,29.9028
21637,2024-03-12,30.0
286975,2023-10-20,30.0
170960,2023-12-12,30.0
194145,2023-12-25,30.0
67158,2024-02-09,30.0
95613,2024-02-29,29.85
14502,2024-03-10,29.8932
76674,2024-02-17,30.0
107728,2024-01-13,30.0
169952,2023-12-11,29.8764
124768,2024-01-20,30.0
90690,2024-02-25,30.0
178224,2023-12-16,29.8074
121986,2024-01-19,29.7942
155218,2023-12-02,30.0
276049,2023-10-15,29.8035
208292,2023-11-03,29.8386
23197,2024-03-14,30.0
220358,2023-11-11,30.0
102560,2024-01-11,30.0
206738,2023-11-02,29.7936
87776,2024-02-23,30.0
283259,2023-10-18,30.0
59277,2024-02-03,30.0
66493,2024-02-08,30.0
118748,2024-01-19,30.0
23817,2024-03-13,30.0
14593,2024-03-07,30.0
30900,2024-03-17,30.0
99227,2024-01-10,30.0
284341,2023-10-19,29.7861
65049,2024-02-07,30.0
259823,2023-10-06,29.823300000000003
68323,2024-02-09,30.0
101638,2024-01-11,30.0
101990,2024-01-11,30.0
35246,2024-03-22,30.0
294673,2023-10-25,30.0
118395,2024-01-18,30.0
82878,2024-02-21,29.883300000000002
294386,2023-10-24,30.0
80374,2024-02-18,30.0
145592,2024-01-29,30.0
267956,2023-10-11,30.0
173621,2023-12-13,29.8404
124746,2024-01-22,30.0
206131,2024-01-01,29.793300000000002
51093,2024-03-29,29.8023
231308,2023-11-18,30.0
15102,2024-03-08,30.0
210913,2023-11-04,30.0
156816,2023-12-03,30.0
201489,2024-01-01,30.0
128773,2024-01-22,30.0
245471,2023-11-27,30.0
263531,2023-10-08,30.0
173197,2023-12-13,30.0
29000,2024-03-16,30.0
221493,2023-11-11,29.7849
118642,2024-01-18,29.8836
182651,2023-12-19,30.0
87671,2024-02-23,30.0
294867,2023-10-25,30.0
43151,2024-03-24,30.0
200366,2023-12-29,29.889
271220,2023-10-12,30.0
91972,2024-02-26,30.0
88873,2024-02-24,29.761200000000002
194834,2023-12-26,29.7852
85586,2024-02-21,30.0
151459,2024-01-31,29.7927
228622,2023-11-17,30.0
183177,2023-12-19,30.0
227082,2023-11-15,30.0
27906,2024-03-15,30.0
299922,2023-10-29,30.0
132483,2024-01-24,29.7909
66635,2024-02-09,30.0
263061,2023-10-08,30.0
243041,2023-11-26,30.0
128323,2024-01-22,30.0
64690,2024-02-07,30.0
199826,2023-12-31,30.0
212422,2023-11-05,30.0
204727,2023-12-31,29.784
261218,2023-10-07,29.8239
8935,2024-03-04,30.0
215883,2023-11-08,30.0
24063,2024-03-13,30.0
246196,2023-11-28,30.0
70536,2024-02-11,29.8206
81767,2024-02-19,30.0
44407,2024-03-25,30.0
265371,2023-10-09,30.0
165883,2023-12-09,30.0
38763,2024-03-22,30.0
176569,2023-12-15,30.0
121565,2024-01-19,29.8449
130761,2024-01-23,30.0
115778,2024-01-17,30.0
249730,2023-11-30,30.0
150809,2024-01-31,29.8266
35998,2024-03-20,30.0
59851,2024-02-03,30.0
168641,2023-12-10,30.0
194688,2023-12-26,30.0
165765,2023-12-09,30.0
7235,2024-03-03,30.0
89415,2024-02-24,30.0
35653,2024-03-20,30.0
143744,2024-01-28,30.0
36878,2024-03-21,30.0
282055,2023-10-18,30.0
112275,2024-01-15,30.0
40402,2024-03-24,30.0
157555,2023-12-04,30.0
298528,2023-10-27,30.0
178196,2023-12-16,30.0
215391,2023-11-09,30.0
238158,2023-11-23,29.8203
202493,2023-12-30,29.9034
21645,2024-03-13,30.0
96178,2024-03-01,30.0
121070,2024-01-19,30.0
43999,2024-03-25,30.0
129010,2024-01-24,30.0
77896,2024-02-16,30.0
64455,2024-02-07,30.0
184289,2023-12-19,30.0
136917,2024-01-25,30.0
34766,2024-03-22,30.0
280476,2023-10-17,30.0
39578,2024-03-22,29.849700000000002
48944,2024-03-28,30.0
190772,2023-12-23,30.0
224843,2023-11-14,30.0
243946,2023-11-26,30.0
256197,2023-10-04,30.0
10373,2024-03-05,30.0
281964,2023-10-18,30.0
288094,2023-10-21,30.0
208748,2023-11-03,30.0
244547,2023-11-27,30.0
97634,2024-03-01,30.0
205127,2024-01-04,30.0
108616,2024-01-14,30.0
288348,2023-10-21,30.0
70452,2024-02-11,29.8104
169968,2023-12-11,30.0
271961,2023-10-12,30.0
130488,2024-01-23,29.852999999999998
10744,2024-03-07,30.0
185020,2023-12-20,30.0
233647,2023-11-19,30.0
47671,2024-03-27,29.862
78049,2024-02-16,30.0
211181,2023-11-08,30.0
91725,2024-02-26,30.0
116490,2024-01-18,30.0
29598,2024-03-16,30.0
91516,2024-02-26,30.0
29390,2024-03-16,30.0
281193,2023-10-20,30.0
222354,2023-11-12,30.0
143667,2024-01-28,30.0
278057,2023-10-16,30.0
49447,2024-03-28,30.0
149610,2024-02-03,30.0
247108,2023-11-28,30.0
87296,2024-02-23,30.0
46408,2024-03-26,29.8518
37681,2024-03-21,30.0
219887,2023-11-12,30.0
166022,2023-12-10,29.840100000000003
298417,2023-10-27,30.0
306235,2023-10-31,30.0
187752,2023-12-23,30.0
193734,2023-12-25,29.9001
232808,2023-11-19,30.0
33819,2024-03-19,30.0
224795,2023-11-14,30.0
36148,2024-03-23,30.0
75780,2024-02-15,30.0
117457,2024-01-17,29.8806
166046,2023-12-09,30.0
283125,2023-10-18,30.0
275543,2023-10-14,30.0
115771,2024-01-19,30.0
282242,2023-10-18,30.0
23137,2024-03-12,30.0
275963,2023-10-15,30.0
241971,2023-11-25,30.0
190397,2023-12-23,29.9004
126896,2024-01-21,30.0
192239,2023-12-27,29.8212
192149,2023-12-24,30.0
45363,2024-03-26,29.7906
194456,2023-12-25,30.0
13604,2024-03-07,30.0
45229,2024-03-25,30.0
136049,2024-01-25,30.0
81048,2024-02-18,30.0
296668,2023-10-26,30.0
18303,2024-03-10,29.7819
294497,2023-10-24,30.0
158078,2023-12-04,30.0
242433,2023-11-25,30.0
290417,2023-10-22,30.0
271437,2023-10-12,30.0
137007,2024-01-25,29.7687
250116,2023-11-30,30.0
295466,2023-10-25,30.0
209128,2023-11-03,30.0
221174,2023-11-12,30.0
175825,2023-12-14,30.0
23309,2024-03-12,30.0
88061,2024-02-26,30.0
176467,2023-12-15,30.0
221394,2023-11-11,30.0
29082,2024-03-16,30.0
48403,2024-03-28,30.0
133274,2024-01-25,29.838
203617,2023-12-31,30.0
234179,2023-11-20,30.0
15542,2024-03-10,30.0
86690,2024-02-22,30.0
100916,2024-01-11,30.0
27434,2024-03-15,30.0
219816,2023-11-10,30.0
126480,2024-01-21,29.7915
53602,2024-04-01,30.0
170903,2023-12-12,30.0
24155,2024-03-13,30.0
52991,2024-03-30,30.0
133580,2024-01-24,30.0
233017,2023-11-20,30.0
168575,2023-12-10,30.0
197780,2023-12-27,29.776500000000002
47452,2024-03-29,30.0
38995,2024-03-22,29.8641
133920,2024-01-24,30.0
167326,2023-12-09,30.0
133466,2024-01-24,30.0
295645,2023-10-25,30.0
269052,2023-10-11,30.0
147750,2024-01-30,30.0
169371,2023-12-11,30.0
174923,2023-12-14,29.82
216795,2023-11-08,30.0
63323,2024-02-09,30.0
57829,2024-02-02,30.0
205541,2024-01-02,30.0
187488,2023-12-21,29.7909
211957,2023-11-05,30.0
36475,2024-03-20,30.0
11144,2024-03-06,30.0
79167,2024-02-20,30.0
10473,2024-03-05,30.0
50184,2024-03-28,30.0
37604,2024-03-21,30.0
282058,2023-10-18,29.8434
295670,2023-10-25,30.0
15354,2024-03-08,30.0
155956,2023-12-03,30.0
57731,2024-02-02,30.0
126972,2024-01-23,30.0
30705,2024-03-17,30.0
181581,2023-12-18,30.0
142693,2024-01-28,29.769
95439,2024-02-29,30.0
186888,2023-12-21,30.0
271255,2023-10-12,29.7804
250559,2023-12-01,30.0
217093,2023-11-08,29.8074
222164,2023-11-12,30.0
164633,2023-12-08,30.0
301375,2023-10-28,30.0
223656,2023-11-13,30.0
116788,2024-01-17,30.0
33440,2024-03-19,30.0
199663,2023-12-28,29.7801
212763,2023-11-06,30.0
123788,2024-01-20,30.0
258964,2023-10-05,30.0
234374,2023-11-20,30.0
71269,2024-02-11,29.8407
297388,2023-10-26,30.0
158043,2023-12-04,30.0
125718,2024-01-21,30.0
252997,2023-10-02,30.0
288373,2023-10-21,30.0
102391,2024-01-11,30.0
88589,2024-02-24,30.0
245534,2023-11-27,30.0
245386,2023-11-27,30.0
